 # Cycle    Energy/N    Magnetization/N
        6782  -1.44000006     -0.800000012    
        6784  -1.51999998     -0.819999993    
        6786  -1.84000003     -0.959999979    
        6788  -1.72000003     -0.899999976    
        6790  -1.75999999     -0.939999998    
        6792  -2.00000000      -1.00000000    
        6794  -1.84000003     -0.959999979    
        6796  -1.84000003     -0.959999979    
        6798  -1.48000002     -0.819999993    
        6800  -1.67999995     -0.899999976    
        6802  -1.84000003     -0.959999979    
        6804  -1.75999999     -0.920000017    
        6806  -1.84000003     -0.959999979    
        6808  -1.91999996     -0.980000019    
        6810  -1.91999996     -0.980000019    
        6812  -1.84000003     -0.959999979    
        6814  -1.88000000     -0.959999979    
        6816  -1.84000003     -0.959999979    
        6818  -2.00000000      -1.00000000    
        6820  -1.75999999     -0.920000017    
        6822  -1.72000003     -0.920000017    
        6824  -1.79999995     -0.939999998    
        6826  -1.60000002     -0.860000014    
        6828  -1.91999996     -0.980000019    
        6830  -1.91999996     -0.980000019    
        6832  -1.79999995     -0.939999998    
        6834  -1.75999999     -0.920000017    
        6836  -1.60000002     -0.839999974    
        6838  -1.55999994     -0.860000014    
        6840  -1.75999999     -0.920000017    
        6842  -1.84000003     -0.959999979    
        6844  -2.00000000      -1.00000000    
        6846  -1.55999994     -0.860000014    
        6848  -1.84000003     -0.959999979    
        6850  -1.79999995     -0.939999998    
        6852  -1.63999999     -0.779999971    
        6854  -1.51999998     -0.819999993    
        6856  -1.51999998     -0.839999974    
        6858  -1.84000003     -0.959999979    
        6860  -1.84000003     -0.939999998    
        6862  -1.55999994     -0.879999995    
        6864  -1.75999999     -0.939999998    
        6866  -1.67999995     -0.899999976    
        6868  -1.72000003     -0.920000017    
        6870  -1.75999999     -0.939999998    
        6872  -1.75999999     -0.939999998    
        6874  -1.75999999     -0.939999998    
        6876  -2.00000000      -1.00000000    
        6878  -1.91999996     -0.980000019    
        6880  -1.84000003     -0.959999979    
        6882  -1.75999999     -0.939999998    
        6884  -1.60000002     -0.899999976    
        6886  -1.67999995     -0.899999976    
        6888  -1.91999996     -0.980000019    
        6890  -1.79999995     -0.939999998    
        6892  -1.91999996     -0.980000019    
        6894  -1.75999999     -0.939999998    
        6896  -1.60000002     -0.879999995    
        6898  -1.79999995     -0.939999998    
        6900  -1.55999994     -0.879999995    
        6902  -1.67999995     -0.920000017    
        6904  -1.39999998     -0.800000012    
        6906  -1.36000001     -0.779999971    
        6908  -1.36000001     -0.779999971    
        6910  -1.75999999     -0.939999998    
        6912  -1.72000003     -0.920000017    
        6914  -1.72000003     -0.899999976    
        6916  -1.51999998     -0.759999990    
        6918  -1.55999994     -0.800000012    
        6920  -1.67999995     -0.879999995    
        6922  -1.39999998     -0.759999990    
        6924  -1.75999999     -0.920000017    
        6926  -1.55999994     -0.879999995    
        6928  -1.51999998     -0.839999974    
        6930  -1.32000005     -0.680000007    
        6932  -1.39999998     -0.579999983    
        6934  -1.08000004     -0.439999998    
        6936  -1.55999994     -0.740000010    
        6938  -1.48000002     -0.720000029    
        6940  -1.72000003     -0.899999976    
        6942  -1.84000003     -0.959999979    
        6944  -1.84000003     -0.959999979    
        6946  -1.75999999     -0.920000017    
        6948  -1.75999999     -0.939999998    
        6950  -1.79999995     -0.939999998    
        6952  -1.91999996     -0.980000019    
        6954  -1.91999996     -0.980000019    
        6956  -1.91999996     -0.980000019    
        6958  -1.67999995     -0.920000017    
        6960  -1.48000002     -0.839999974    
        6962  -1.75999999     -0.920000017    
        6964  -1.67999995     -0.920000017    
        6966  -1.27999997     -0.759999990    
        6968  -1.67999995     -0.879999995    
        6970  -1.72000003     -0.899999976    
        6972  -1.48000002     -0.800000012    
        6974  -1.51999998     -0.680000007    
        6976  -1.51999998     -0.800000012    
        6978  -1.44000006     -0.660000026    
        6980  -1.72000003     -0.800000012    
        6982  -1.84000003     -0.959999979    
        6984  -1.75999999     -0.939999998    
        6986  -1.84000003     -0.959999979    
        6988  -1.91999996     -0.980000019    
        6990  -1.75999999     -0.939999998    
        6992  -1.79999995     -0.939999998    
        6994  -1.67999995     -0.920000017    
        6996  -1.72000003     -0.920000017    
        6998  -1.67999995     -0.899999976    
        7000  -1.39999998     -0.759999990    
        7002  -1.44000006     -0.819999993    
        7004  -1.79999995     -0.899999976    
        7006  -1.75999999     -0.939999998    
        7008  -1.67999995     -0.879999995    
        7010  -1.67999995     -0.920000017    
        7012  -1.63999999     -0.879999995    
        7014  -1.91999996     -0.980000019    
        7016  -1.79999995     -0.920000017    
        7018  -1.48000002     -0.839999974    
        7020  -1.44000006     -0.800000012    
        7022  -1.67999995     -0.899999976    
        7024  -1.55999994     -0.839999974    
        7026  -1.60000002     -0.860000014    
        7028  -1.63999999     -0.899999976    
        7030  -1.60000002     -0.839999974    
        7032  -1.44000006     -0.779999971    
        7034  -1.44000006     -0.740000010    
        7036  -1.48000002     -0.740000010    
        7038  -1.15999997     -0.620000005    
        7040  -1.24000001     -0.519999981    
        7042  -1.24000001     -0.479999989    
        7044  -1.32000005     -0.639999986    
        7046  -1.27999997     -0.639999986    
        7048  -1.44000006     -0.819999993    
        7050  -1.48000002     -0.800000012    
        7052  -1.72000003     -0.920000017    
        7054  -1.44000006     -0.740000010    
        7056  -1.44000006     -0.800000012    
        7058  -1.67999995     -0.860000014    
        7060  -1.67999995     -0.920000017    
        7062  -1.60000002     -0.879999995    
        7064  -1.63999999     -0.899999976    
        7066  -1.88000000     -0.959999979    
        7068  -1.75999999     -0.920000017    
        7070  -1.88000000     -0.959999979    
        7072  -1.67999995     -0.899999976    
        7074  -1.55999994     -0.879999995    
        7076  -1.84000003     -0.959999979    
        7078  -1.75999999     -0.920000017    
        7080  -1.79999995     -0.939999998    
        7082  -1.60000002     -0.879999995    
        7084  -1.51999998     -0.839999974    
        7086  -1.67999995     -0.779999971    
        7088  -1.60000002     -0.879999995    
        7090  -1.67999995     -0.899999976    
        7092  -1.67999995     -0.899999976    
        7094  -1.75999999     -0.920000017    
        7096  -1.79999995     -0.920000017    
        7098  -1.91999996     -0.980000019    
        7100  -1.79999995     -0.939999998    
        7102  -1.75999999     -0.939999998    
        7104  -1.72000003     -0.920000017    
        7106  -1.60000002     -0.860000014    
        7108  -1.84000003     -0.959999979    
        7110  -1.75999999     -0.939999998    
        7112  -1.84000003     -0.959999979    
        7114  -1.88000000     -0.959999979    
        7116  -1.55999994     -0.819999993    
        7118  -1.39999998     -0.800000012    
        7120  -1.48000002     -0.860000014    
        7122  -1.20000005     -0.620000005    
        7124  -1.15999997     -0.620000005    
        7126  -1.20000005     -0.660000026    
        7128  -1.48000002     -0.740000010    
        7130  -1.48000002     -0.839999974    
        7132  -1.91999996     -0.980000019    
        7134  -1.88000000     -0.959999979    
        7136  -1.60000002     -0.879999995    
        7138  -1.84000003     -0.959999979    
        7140  -1.67999995     -0.920000017    
        7142  -1.60000002     -0.899999976    
        7144  -1.60000002     -0.860000014    
        7146  -1.72000003     -0.920000017    
        7148  -1.72000003     -0.920000017    
        7150  -1.88000000     -0.959999979    
        7152  -1.91999996     -0.980000019    
        7154  -1.75999999     -0.939999998    
        7156  -1.79999995     -0.939999998    
        7158  -1.48000002     -0.839999974    
        7160  -1.20000005     -0.699999988    
        7162  -1.55999994     -0.860000014    
        7164  -1.32000005     -0.740000010    
        7166  -1.67999995     -0.899999976    
        7168  -2.00000000      -1.00000000    
        7170  -1.84000003     -0.959999979    
        7172  -1.60000002     -0.879999995    
        7174  -1.63999999     -0.899999976    
        7176  -1.72000003     -0.879999995    
        7178  -1.44000006     -0.779999971    
        7180  -1.51999998     -0.860000014    
        7182  -1.55999994     -0.860000014    
        7184  -1.55999994     -0.860000014    
        7186  -1.91999996     -0.980000019    
        7188  -1.84000003     -0.959999979    
        7190  -1.88000000     -0.959999979    
        7192  -1.88000000     -0.959999979    
        7194  -1.79999995     -0.939999998    
        7196  -1.48000002     -0.819999993    
        7198  -1.75999999     -0.939999998    
        7200  -1.55999994     -0.879999995    
        7202  -1.75999999     -0.939999998    
        7204  -1.72000003     -0.899999976    
        7206  -1.63999999     -0.899999976    
        7208  -1.67999995     -0.920000017    
        7210  -1.63999999     -0.899999976    
        7212  -1.44000006     -0.839999974    
        7214  -1.72000003     -0.920000017    
        7216  -1.72000003     -0.920000017    
        7218  -1.84000003     -0.959999979    
        7220  -1.75999999     -0.939999998    
        7222  -1.55999994     -0.879999995    
        7224  -1.84000003     -0.959999979    
        7226  -1.63999999     -0.879999995    
